BookYear,WeathDate,WeathTime,NestArea,CurrentTemp,MinTemp,MaxTemp,MinWind,AvgWind,MaxWind,WindDirection,CloudCover,CloudThickness,Precipitation,BoatCount,Comment,EntryBy,EntryDate,ModBy,ModDate,WeatherSeq,FieldEntry
2007,2008-03-02,06:50:00,,11,8,21,0.4,1.5,1.7,S  ,1,MED     ,0,0,,EJL ,9/3/2008,,,4501,
2007,2008-03-03,07:00:00,,9,7,23,1.4,1.7,2.3,SW ,0,,0,0,,EJL ,9/3/2008,,,4502,
2007,2008-03-04,07:00:00,,7,7,20,0,0,0,,1,THIN    ,0,,,EJL ,9/3/2008,,,4503,
2007,2008-03-05,07:00:00,,17,6,22,1.1,1.4,2,N  ,7,THICK   ,0,,,EJL ,9/3/2008,,,4504,
2007,2008-03-07,07:00:00,,9,9,23,0,0,0,,2,MED     ,0.4,6,"Not here on March 6, so March 7 is for 2 days",EJL ,9/3/2008,GAR,10/31/2011,4506,
2007,2008-03-08,07:00:00,,20,8,24,3.5,4.3,5,W  ,2,THIN    ,0,,,EJL ,9/3/2008,,,4507,
2007,2008-03-09,07:00:00,,12,12,29,1.5,2,2.7,SW ,8,MED     ,0.2,5,,EJL ,9/3/2008,,,4508,
2007,2008-03-10,07:00:00,,9,6,19,1.2,1.6,2.2,NW ,1,THIN    ,0.2,,,EJL ,9/3/2008,,,4509,
2007,2008-03-12,07:00:00,,13,8,27,0.9,1.2,2,W  ,3,THIN    ,0,2,"High, low and rain also include the 11 Mar when weather was not recorded.",EJL ,9/3/2008,,,4510,
2007,2008-03-13,06:50:00,,8,7,26,0,0,0,,0,,0,1,,EJL ,9/3/2008,,,4511,
2007,2008-03-14,06:10:00,,16,7,23,2.7,3.3,4.8,N  ,0,,0,,,EJL ,9/3/2008,,,4512,
2007,2008-03-15,07:10:00,,15,14,27,0,0,0,,6,THIN    ,0,,,EJL ,9/3/2008,,,4513,
2007,2008-03-16,07:00:00,,21,15,34,0.1,0.9,1.7,SW ,5,THICK   ,0,,,EJL ,9/3/2008,,,4514,
2007,2008-03-18,07:10:00,,15,8,29,2,3,5,N  ,1,THIN    ,0,,For two days,EJL ,9/3/2008,EJL ,9/3/2008,4515,
2007,2008-03-19,07:40:00,,18,14,24,1.5,2.3,4.2,W  ,5,MED     ,0,,,EJL ,9/3/2008,,,4516,
2007,2008-03-20,07:10:00,,16,16,25,1.6,2.6,4.4,W  ,4,THIN    ,0,,,EJL ,9/3/2008,,,4517,
2007,2008-03-21,07:00:00,,12,12,24,1.6,2.7,4.8,SW ,8,THICK   ,2.4,,,EJL ,9/3/2008,,,4518,
2007,2008-03-23,07:20:00,,15,6,24,2.6,4.4,6.5,W  ,1,THIN    ,0.2,,For two days,EJL ,9/3/2008,,,4519,
2007,2008-03-24,07:20:00,,14,7,24,1.3,1.7,2.1,NW ,8,THICK   ,0.3,,,EJL ,9/3/2008,,,4520,
2007,2008-03-25,07:10:00,,16,14,23,1.3,1.6,2.1,W  ,4,MED     ,0,,,EJL ,9/3/2008,,,4521,
2007,2008-03-26,07:20:00,,13,11,26,2.2,3.2,3.8,SW ,3,MED     ,0,,,EJL ,9/3/2008,,,4522,
2007,2008-03-27,07:20:00,,10,6,19,2.6,4.2,6.5,W  ,1,THIN    ,0.3,,,EJL ,9/3/2008,,,4523,
2007,2008-03-28,07:10:00,,12,6,21,2.5,4,5.1,W  ,3,THIN    ,0,,,EJL ,9/3/2008,,,4524,
2007,2008-03-29,07:30:00,,17,7,26,1.6,3.4,4.5,W  ,2,THIN    ,0,1,,EJL ,9/3/2008,,,4525,
2007,2008-03-30,07:20:00,,16,15,28,0.1,1.1,1.9,N  ,2,THIN    ,0,,,EJL ,9/3/2008,,,4526,
2007,2008-04-01,07:50:00,,9,7,32,1.6,1.9,2.7,WSW,1,MED     ,0,,For two days,EJL ,9/3/2008,,,4527,
2007,2008-04-02,07:50:00,,14,8,20,1.5,3.1,3.6,WSW,3,THIN    ,0,,,EJL ,9/3/2008,,,4528,
2007,2008-04-03,07:40:00,,19,13,25,3,4.8,6.6,W  ,1,THIN    ,0,,,EJL ,9/3/2008,,,4529,
2007,2008-04-05,07:20:00,,12,6,34,0.4,0.8,1.2,NW ,8,MED     ,0,,For two days,EJL ,9/3/2008,,,4530,
2007,2008-04-06,07:40:00,,11,7,16,6.5,8,11.5,WSW,3,MED     ,6.2,,,EJL ,9/3/2008,,,4531,
2007,2008-04-07,07:40:00,,14,10,19,3.3,6.5,8.3,W  ,3,THIN    ,0,,,EJL ,9/3/2008,,,4532,
2007,2008-04-08,07:30:00,,12,12,24,0,0.4,1.4,N  ,4,THIN    ,0,,,EJL ,9/3/2008,,,4533,
2007,2008-04-09,07:50:00,,8,8,24,1.5,2,2.8,W  ,8,MED     ,0,4,,EJL ,9/3/2008,,,4534,
2007,2008-04-10,07:40:00,,7,3,14,2.8,4.4,5,SW ,6,MED     ,0,2,,EJL ,9/3/2008,,,4535,
2007,2008-04-11,07:40:00,,3,2,17,3.1,4,5.2,W  ,2,MED     ,0,,,EJL ,9/3/2008,,,4536,
2007,2008-04-12,07:40:00,,4,2,14,1.9,3,4.3,W  ,7,MED     ,0,,,EJL ,9/3/2008,,,4537,
2007,2008-04-13,07:40:00,,3,2,13,3.7,4.6,6.1,S  ,4,THICK   ,11.2,,,EJL ,9/3/2008,,,4538,
2007,2008-04-14,07:50:00,,6,2,13,2.9,4,6.3,W  ,1,THIN    ,0,,,EJL ,9/3/2008,,,4539,
2007,2008-04-15,07:50:00,,8,6,18,4,5.4,7.6,S  ,3,THIN    ,0,,,EJL ,9/3/2008,,,4540,
2007,2008-04-16,07:40:00,,12,6,19,0.5,1,1.7,NNW,3,MED     ,0,2,,EJL ,9/3/2008,,,4541,
2007,2008-04-17,07:40:00,,9,9,20,3.1,3.6,4.9,W  ,5,THIN    ,0,,,EJL ,9/3/2008,,,4542,
2008,2008-09-14,07:50:00,,6,2,12,3.9,5,6.9,N  ,7,MED     ,0.3,,,ELW ,4/30/2009,,,4543,
2008,2008-09-15,07:40:00,,5,5,13,0.1,0.5,1.2,NW ,7,THIN    ,0,,,ELW ,9/24/2009,GAR,10/31/2011,4544,
2008,2008-09-16,07:00:00,,1,1,12,0,0,0,,0,,0,0,,ELW ,9/24/2009,,,4545,
2008,2008-09-17,07:20:00,,14,0,18,1.7,2.5,4.6,S  ,8,MED     ,0,,,ELW ,9/24/2009,,,4546,
2008,2008-09-18,07:10:00,,8,3,21,1.2,2,4.1,S  ,1,MED     ,0,,,ELW ,9/24/2009,,,4547,
2008,2008-09-19,07:30:00,,-2,-2,15,0,0,0,,6,THIN    ,0,,,ELW ,9/24/2009,,,4548,
2008,2008-09-20,07:30:00,,8,-2,13,2.3,3.5,4.8,N  ,8,MED     ,0,,,ELW ,9/24/2009,,,4549,
2008,2008-09-21,07:10:00,,6,6,14,0.3,0.4,0.6,N  ,7,THIN    ,0,,,ELW ,9/24/2009,,,4550,
2008,2008-09-22,07:30:00,,7,6,18,0,0.1,0.6,NNE,7,THIN    ,0,0,,ELW ,9/24/2009,,,4551,
2008,2008-09-23,07:20:00,,10,7,20,1.5,2,2.9,N  ,3,THIN    ,0,,,ELW ,9/24/2009,,,4552,
2008,2008-09-23,16:30:00,,,,,,,,,,,,2,Two reddish boats south of point,ELW ,9/24/2009,,,4553,
2008,2008-09-24,07:10:00,,13,10,28,2,3,5.4,WNW,7,THIN    ,0,,,ELW ,9/24/2009,,,4554,
2008,2008-09-25,07:30:00,,9,3,21,0.4,1.3,2,NW ,7,THIN    ,0,,,ELW ,9/24/2009,,,4555,
2008,2008-09-26,07:10:00,,12,8,18,1.8,2.2,2.9,SSW,7,THIN    ,0,0,,ELW ,9/24/2009,,,4556,
2008,2008-09-27,07:10:00,,12,11,19,1.7,3,5.2,S  ,8,MED     ,0,,,ELW ,9/24/2009,,,4557,
2008,2008-09-28,07:04:00,,6,2,19,1.3,1.7,2.4,SSW,7,THIN    ,0,,,ELW ,9/24/2009,,,4558,
2008,2008-09-29,07:15:00,,6,3,15,0.8,1.5,2.1,N  ,0,,0,,,ELW ,9/24/2009,,,4559,
2008,2008-09-30,07:22:00,,4,3,16,0,0,0.1,SSW,7,THIN    ,0,,,ELW ,9/24/2009,,,4560,
2008,2008-10-01,07:20:00,,6,4,21,0,0,0,,4,THIN    ,0,,,ELW ,9/24/2009,,,4561,
2008,2008-10-02,07:09:00,,6,1,19,0.6,1.1,1.5,NW ,6,THIN    ,0,,,ELW ,9/24/2009,,,4562,
2008,2008-10-03,07:30:00,,6,6,23,4.3,6,7.3,W  ,0,,0,,,ELW ,9/24/2009,GAR,10/31/2011,4563,
2008,2008-10-04,07:15:00,,6,5,16,1.5,3.5,4.4,W  ,0,,0,,,ELW ,9/24/2009,GAR,10/31/2011,4564,
2008,2008-10-05,07:15:00,,11,7,21,3.1,4.5,8.8,WNW,7,THIN    ,0,,,ELW ,9/24/2009,,,4565,
2008,2008-10-06,07:20:00,,10,3,23,1,3.5,5.7,S  ,1,MED     ,0,0,,ELW ,9/24/2009,,,4566,
2008,2008-10-07,07:18:00,,2,-2,12,0.8,1.3,1.5,WNW,0,,0.4,,,ELW ,9/24/2009,ELW ,9/24/2009,4567,
2008,2008-10-08,07:18:00,,9,1,19,0.9,2,3.4,N  ,2,THIN    ,0,,,ELW ,9/24/2009,,,4568,
2008,2008-10-09,07:04:00,,14,7,20,2.1,2.7,4.3,SSW,3,THIN    ,0,,,ELW ,9/24/2009,,,4569,
2008,2008-10-10,07:00:00,,10,7,23,0,0,0.1,SSW,3,MED     ,0,1,,ELW ,9/24/2009,,,4570,
2008,2008-10-12,07:10:00,,11,9,24,3.8,5.3,7,W  ,0,,0,,,ELW ,9/24/2009,,,4571,
2008,2008-10-13,07:15:00,,5,1,21,0,0,0.2,SW ,5,MED     ,0,,,ELW ,9/24/2009,,,4572,
2008,2008-10-14,06:40:00,,10,3,16,1.7,1.9,2,SSW,1,MED     ,0,19,13 boats last night,ELW ,9/24/2009,,,4573,
2008,2008-10-15,07:00:00,,7,2,19,0.3,1,1.3,WSW,1,THIN    ,0,13,,ELW ,9/24/2009,,,4574,
2008,2008-10-16,06:50:00,,10,3,19,0.9,1.1,1.6,NNW,1,THIN    ,0,5,,ELW ,9/24/2009,,,4575,
2008,2008-10-17,06:55:00,,11,6,15,1.4,2.2,3.7,S  ,0,,0,,,ELW ,9/24/2009,,,4576,
2008,2008-10-18,06:55:00,,9,6,19,0,0,0.1,SSE,3,THIN    ,0,,,ELW ,9/24/2009,,,4577,
2008,2008-10-19,07:00:00,,13,8,22,0.9,1.1,2.1,WNW,8,MED     ,0,9,,ELW ,9/24/2009,,,4578,
2008,2008-10-20,06:55:00,,10,10,21,2.7,3.5,5,W  ,8,THIN    ,0,,,ELW ,9/24/2009,,,4579,
2008,2008-10-21,06:50:00,,17,9,22,2.6,5.2,8.1,W  ,4,MED     ,0,,,ELW ,9/24/2009,,,4580,
2008,2008-10-22,07:30:00,,13,8,18,1.8,5.3,8.5,WNW,3,THIN    ,1.8,,,ELW ,9/24/2009,,,4581,
2008,2008-10-23,07:10:00,,10,4,22,2.5,3.5,5.7,SW ,1,THIN    ,0,,,ELW ,9/24/2009,,,4582,
2008,2008-10-24,07:30:00,,16,9,28,2.1,4.5,5.8,SW ,0,,0,,,ELW ,9/24/2009,,,4583,
2008,2008-10-25,07:10:00,,12,10,21,3.1,4,7.6,N  ,8,MED     ,0,,,ELW ,9/24/2009,,,4584,
2008,2008-10-26,07:00:00,,11,11,21,4.4,6.5,10.5,SW ,0,,0,0,,ELW ,9/24/2009,,,4585,
2008,2008-10-27,07:10:00,,11,5,19,2.3,3.5,6.3,N  ,8,THIN    ,0,,,ELW ,9/24/2009,,,4586,
2008,2008-10-28,07:00:00,,13,10,18,2.2,3.5,5.3,SW ,8,MED     ,1.6,,,ELW ,9/24/2009,,,4587,
2008,2008-10-29,07:30:00,,13,8,19,3.2,4.3,5.9,WNW,7,MED     ,0,1,1 sailboat offshore all day,ELW ,9/24/2009,,,4588,
2008,2008-10-30,07:30:00,,15,11,19,0.4,0.8,1.9,NNW,0,,0,0,,ELW ,9/24/2009,,,4589,
2008,2008-10-31,07:10:00,,19,12,32,0.3,1.2,1.7,E  ,2,THIN    ,0,3,,ELW ,9/24/2009,,,4590,
2008,2008-11-01,07:15:00,,15,14,31,3.2,4.6,6.9,SW ,8,THICK   ,0,,,ELW ,9/24/2009,,,4591,
2008,2008-11-02,07:25:00,,16,7,31,2.2,4.6,5.7,SW ,3,THIN    ,0,,,ELW ,9/24/2009,,,4592,
2008,2008-11-03,07:25:00,,15,9,21,0.5,0.8,1.5,SSW,7,MED     ,0,,,ELW ,9/24/2009,,,4593,
2008,2008-11-04,07:25:00,,17,8,30,3.9,5.2,9,SW ,7,MED     ,0,,,ELW ,9/24/2009,,,4594,
2008,2008-11-05,07:00:00,,18,17,29,2.2,2.9,5.2,SW ,7,MED     ,0,0,,ELW ,9/24/2009,,,4595,
2008,2008-11-06,07:30:00,,18,7,24,1.6,2.6,4,W  ,0,,0,,,ELW ,9/24/2009,,,4596,
2008,2008-11-07,07:30:00,,13,6,24,0.9,1.4,2.5,NNW,7,MED     ,0,,,ELW ,9/24/2009,,,4597,
2008,2008-11-08,07:00:00,,13,11,28,4.2,7,10,W  ,1,MED     ,0,,,ELW ,9/24/2009,,,4598,
2008,2008-11-09,07:30:00,,18,12,23,0.5,1.3,2.4,WNW,1,THIN    ,0,,,ELW ,9/24/2009,,,4599,
2008,2008-11-10,07:20:00,,15,9,29,0,0,0,,0,,0,,,ELW ,9/24/2009,,,4600,
2008,2008-11-11,07:20:00,,18,9,19,1,1.4,2.6,W  ,3,THIN    ,0,,,ELW ,9/24/2009,,,4601,
2008,2008-11-12,07:00:00,,18,13,30,0.6,1.1,1.7,SW ,3,THIN    ,0,0,,ELW ,9/24/2009,,,4602,
2008,2008-11-13,07:40:00,,19,14,23,3,4,5.2,,1,THIN    ,0,,,ELW ,9/24/2009,,,4603,
2008,2008-11-14,08:15:00,,9,8,23,1.2,1.5,3.1,E  ,8,THICK   ,12.8,,Big rainstorm on the previous day--steadily raining most of night.,ELW ,9/24/2009,,,4604,
2008,2008-11-15,07:30:00,,11,5,11,1.9,2.6,3.7,E  ,1,THIN    ,5.8,0,,ELW ,9/24/2009,,,4605,
2008,2008-11-16,06:50:00,,16,8,24,2.4,3.6,3.2,W  ,7,THICK   ,0,,,ELW ,9/24/2009,,,4606,
2008,2008-11-17,07:20:00,,10,10,24,1.7,3.3,5.4,SSE,8,MED     ,0,,,ELW ,9/24/2009,,,4607,
2008,2008-11-18,07:00:00,,9,8,23,2.6,3.9,5.8,SSW,2,THIN    ,0,,,ELW ,9/24/2009,,,4608,
2008,2008-11-19,07:15:00,,20,9,21,0.1,0.5,1.6,SE ,1,THIN    ,0,,,ELW ,9/24/2009,,,4609,
2008,2008-11-20,07:00:00,,19,14,27,1.8,2.4,3.8,NNW,5,THIN    ,0,0,,ELW ,9/24/2009,,,4610,
2008,2008-11-21,07:20:00,,17,13,26,0.8,1.6,2,SW ,6,MED     ,0,0,,ELW ,9/24/2009,,,4611,
2008,2008-11-22,07:00:00,,17,12,26,0.9,2,3.7,SW ,6,MED     ,0,0,,ELW ,9/24/2009,,,4612,
2008,2008-11-23,07:10:00,,16,15,29,2.8,3.4,5,WSW,7,MED     ,0,0,,ELW ,9/24/2009,,,4613,
2008,2008-11-24,07:00:00,,15,12,26,1,1.2,1.6,N  ,5,MED     ,0,0,,ELW ,9/24/2009,,,4614,
2008,2008-11-25,07:10:00,,19,11,31,0,0,0,,0,,0,,,ELW ,9/25/2009,,,4615,
2008,2008-11-26,07:20:00,,15,14,26,0,0.4,0.9,W  ,6,THICK   ,0,,,ELW ,9/25/2009,,,4616,
2008,2008-11-27,07:20:00,,13,17,22,0,0.6,0.8,W  ,6,THICK   ,1,,,ELW ,9/25/2009,,,4617,
2008,2008-11-28,07:15:00,,17,16,25,3.8,5.8,9.2,SW ,5,MED     ,0,,,ELW ,9/25/2009,,,4618,
2008,2008-11-29,07:40:00,,18,8,25,0.9,2.9,3.8,S  ,5,MED     ,0,,,ELW ,9/25/2009,,,4619,
2008,2008-11-30,07:20:00,,16,9,21,1.1,1.8,3.3,N  ,3,THIN    ,0,0,,ELW ,9/25/2009,,,4620,
2008,2008-12-01,06:50:00,,17,13,22,0.7,0.9,1.1,N  ,1,THIN    ,0,,,ELW ,9/25/2009,,,4621,
2008,2008-12-02,07:10:00,,19,14,23,0,0.2,0.4,E  ,0,,0,,,ELW ,9/25/2009,,,4622,
2008,2008-12-03,06:30:00,,14,14,24,1.9,2.7,3.7,ENE,8,THICK   ,0,,,ELW ,9/25/2009,,,4623,
2008,2008-12-04,07:00:00,,14,13,19,1.8,2.2,3.1,ESE,8,THICK   ,11.1,,,ELW ,9/25/2009,,,4624,
2008,2008-12-05,07:20:00,,15,11,16,0.6,0.9,2.3,SE ,4,THIN    ,3.7,0,,ELW ,9/25/2009,,,4625,
2008,2008-12-06,07:20:00,,20,14,21,1.3,1.8,2.4,NE ,3,THIN    ,0,,,ELW ,9/25/2009,,,4626,
2008,2008-12-07,07:00:00,,17,16,27,3.7,4.8,8.8,SE ,0,,0,,,ELW ,9/25/2009,,,4627,
2008,2008-12-08,06:30:00,,14,12,21,1.5,2.1,2.8,NNE,5,MED     ,0,,,ELW ,9/25/2009,,,4628,
2008,2008-12-09,06:30:00,,14,13,20,0.8,1.4,2.1,SSE,7,THICK   ,0,,,ELW ,9/25/2009,,,4629,
2008,2008-12-10,06:30:00,,10,7,18,0,0,0,,0,,0.4,2,Two cruise ships. Lots of people. Comment from GeeWhiz. Edited 08-Oct-2018 AFC.,ELW ,9/25/2009,AFC,10/8/2018,4630,
2008,2008-12-11,06:30:00,,12,9,20,1.8,3.1,5.6,NE ,2,THIN    ,0,,,ELW ,9/25/2009,,,4631,
2008,2008-12-12,07:30:00,,17,14,23,0.7,1.8,2.5,NNE,3,THIN    ,0,,,ELW ,9/25/2009,,,4632,
2008,2008-12-13,07:30:00,,14,12,25,1.2,1.8,2.5,SE ,8,THICK   ,0,0,,ELW ,9/25/2009,,,4633,
2008,2008-12-14,07:20:00,,16,13,21,0.6,1.5,2.3,N  ,8,THICK   ,0,,,ELW ,9/25/2009,,,4634,
2008,2008-12-15,06:30:00,,24,16,25,4.7,5.2,6.3,NW ,3,THIN    ,0,,,ELW ,9/25/2009,,,4635,
2008,2008-12-19,07:00:00,,18,14,34,3.2,4.7,6.4,WSW,6,MED     ,0,,,ELW ,9/25/2009,,,4636,
2008,2008-12-17,06:40:00,,19,13,31,0.6,1.8,3.3,WNW,2,THIN    ,0,,,ELW ,9/25/2009,,,4637,
2008,2008-12-18,07:10:00,,20,13,28,1.3,1.9,2.7,SW ,4,THIN    ,0,,,ELW ,9/25/2009,,,4638,
2008,2008-12-19,06:40:00,,14,12,26,0,1.3,3.5,N  ,4,THIN    ,0,,,ELW ,9/25/2009,,,4639,
2008,2008-12-20,06:40:00,,17,11,23,0,0,0,,1,THIN    ,4.8,,,ELW ,9/25/2009,,,4640,
2008,2008-12-21,06:30:00,,13,12,24,5.7,6.8,9.5,WSW,6,THICK   ,0.4,,,ELW ,9/25/2009,,,4641,
2008,2008-12-22,06:40:00,,17,12,24,1.8,2.7,4.1,W  ,3,THIN    ,0,,,ELW ,9/25/2009,,,4642,
2008,2008-12-23,06:20:00,,18,16,30,2.5,3.3,5.2,W  ,1,THIN    ,0,,,ELW ,9/25/2009,,,4643,
2008,2008-12-24,08:30:00,,24,16,33,4.3,5.8,7.5,W  ,5,THIN    ,0,,,ELW ,9/25/2009,,,4644,
2008,2008-12-25,08:00:00,,21,14,27,3.5,4.4,5.2,SSW,3,THIN    ,0,0,,ELW ,9/25/2009,,,4645,
2008,2008-12-26,07:50:00,,20,16,28,2.8,4.2,5.6,WSW,3,THIN    ,0,,,ELW ,9/25/2009,,,4646,
2008,2008-12-27,06:50:00,,22,21,38,2.5,3.9,4.6,SSW,7,MED     ,0,,,ELW ,9/25/2009,,,4647,
2008,2008-12-28,07:00:00,,15,12,24,3.3,4.7,5.8,WSW,2,THIN    ,0,,,ELW ,9/25/2009,,,4648,
2008,2008-12-29,06:50:00,,14,7,19,1.6,2.8,3.4,N  ,2,THIN    ,0,0,,ELW ,9/25/2009,,,4649,
2008,2008-12-30,06:50:00,,19,13,33,2.3,4.6,6.8,SSW,4,THIN    ,0,0,,ELW ,9/25/2009,,,4650,
2008,2008-12-31,07:10:00,,14,10,23,0.7,1.2,1.5,SW ,0,,0,0,,ELW ,9/25/2009,,,4651,
2008,2009-01-01,06:10:00,,13,12,23,0,0.1,0.5,SSW,3,THIN    ,0,,,ELW ,9/25/2009,,,4652,
2008,2009-01-02,08:00:00,,25,12,26,0.4,1.1,1.7,NE ,3,THIN    ,0,,,ELW ,9/25/2009,,,4653,
2008,2009-01-03,06:50:00,,17,16,28,1.7,2.8,3.5,S  ,1,THIN    ,0,0,,ELW ,9/25/2009,,,4654,
2007,2008-01-04,07:00:00,,19,13,23,0,0,0,,0,,0,,,ELW ,9/25/2009,GAR,10/31/2011,4655,
2008,2009-01-05,07:30:00,,22,17,31,2.3,4.7,5.8,SW ,6,MED     ,0,,,ELW ,9/25/2009,,,4656,
2008,2009-01-06,07:10:00,,19,15,29,3.5,5,6.4,SW ,4,MED     ,0,,,ELW ,9/25/2009,,,4657,
2008,2009-01-07,07:10:00,,17,12,27,2.7,3.8,5.2,SSW,1,THIN    ,0,,,ELW ,9/25/2009,,,4658,
2008,2009-01-08,07:00:00,,16,13,23,1.1,2.7,3.8,NNE,3,THIN    ,0,,,ELW ,9/25/2009,,,4659,
2008,2009-01-09,06:30:00,,13,11,25,0,0.3,0.8,SSW,0,,0,0,,ELW ,9/25/2009,,,4660,
2008,2009-01-10,08:00:00,,24,13,25,0.9,1.4,1.7,SSW,6,MED     ,0,,,ELW ,9/25/2009,,,4661,
2008,2009-01-11,06:40:00,,16,14,35,0.3,0.9,1.8,SSE,2,THIN    ,0,,,ELW ,9/25/2009,,,4662,
2008,2009-01-12,08:00:00,,17,16,23,1.5,2.3,4.5,N  ,8,MED     ,0,,,ELW ,9/25/2009,,,4663,
2008,2009-01-13,06:50:00,,15,14,20,1.9,2.8,4.9,WNW,4,MED     ,10.5,,,ELW ,9/25/2009,,,4664,
2008,2009-01-14,07:30:00,,23,14,32,1.1,1.6,2.2,WNW,1,THIN    ,0,0,,ELW ,9/25/2009,,,4665,
2008,2009-01-15,06:30:00,,13,12,34,2.9,4.2,6.3,WNW,4,THIN    ,0,,,ELW ,9/25/2009,,,4666,
2008,2009-01-16,08:00:00,,24,14,31,2,3.1,4.2,WNW,7,THIN    ,0,,,ELW ,9/25/2009,,,4667,
2008,2009-01-17,07:30:00,,16,13,25,2.4,3.5,5.6,SSW,2,THIN    ,0,,,ELW ,9/25/2009,,,4668,
2008,2009-01-18,07:00:00,,15,12,19,1.2,1.7,2.7,N  ,5,THIN    ,0,,,ELW ,9/25/2009,,,4669,
2008,2009-01-19,07:00:00,,24,15,25,4.1,6.2,9.2,SW ,6,THIN    ,0,0,,ELW ,9/25/2009,,,4670,
2008,2009-01-20,07:30:00,,25,19,36,2.1,4.3,6.1,W  ,3,THIN    ,0,,,ELW ,9/25/2009,,,4671,
2008,2009-01-21,06:30:00,,22,21,38,0.6,1.4,2.1,WNW,3,THIN    ,0,12,,ELW ,9/25/2009,,,4672,
2008,2009-01-22,06:10:00,,12,12,28,0,0,0,,3,MED     ,0,4,,ELW ,9/25/2009,,,4673,
2008,2009-01-23,06:10:00,,17,12,35,0,0,0,,0,,0,0,,ELW ,9/25/2009,,,4674,
2008,2009-01-24,06:50:00,,21,17,33,0,0,0,,4,THIN    ,0,,,ELW ,9/25/2009,,,4675,
2008,2009-01-25,07:00:00,,12,11,30,4.9,7.5,11.2,WSW,0,,0,,,ELW ,9/25/2009,,,4676,
2008,2009-01-26,06:10:00,,14,12,27,0,0,0,,4,THIN    ,0,,,ELW ,9/25/2009,,,4677,
2008,2009-01-27,06:40:00,,17,13,27,0.7,1.6,2.9,WSW,2,THIN    ,0,,,ELW ,9/25/2009,,,4678,
2008,2009-01-28,06:50:00,,15,12,30,0,0.8,1.7,WSW,3,THIN    ,0,,,ELW ,9/25/2009,,,4679,
2008,2009-01-29,07:10:00,,22,14,28,0.5,0.7,0.8,S  ,6,MED     ,0,0,,ELW ,9/25/2009,,,4680,
2008,2009-01-30,06:30:00,,22,19,32,0.7,0.9,1.3,W  ,1,THIN    ,0,,,ELW ,9/25/2009,,,4681,
2008,2009-01-31,06:10:00,,12,11,29,0.4,0.6,1.1,SW ,2,THIN    ,0,,rained about one hour yesterday afternoon.,ELW ,9/25/2009,,,4682,
2008,2009-02-01,06:30:00,,16,12,22,2,2.4,2.9,SW ,1,THIN    ,0,,Little gray kitty and black cat are friends.,ELW ,9/25/2009,,,4683,
2008,2009-02-02,07:00:00,,15,11,23,0.6,1.3,2.3,S  ,6,THIN    ,0,,,ELW ,9/25/2009,,,4684,
2008,2009-02-03,06:30:00,,15,14,22,0,0,0.1,N  ,7,MED     ,0,,,ELW ,9/25/2009,,,4685,
2008,2009-02-04,07:10:00,,18,15,30,0.5,0.8,1.1,SW ,1,THIN    ,0,,,ELW ,9/25/2009,,,4686,
2008,2009-02-05,06:40:00,,18,16,26,0,0.2,0.3,SW ,8,THICK   ,0,,,ELW ,9/25/2009,,,4687,
2008,2009-02-06,06:50:00,,16,15,27,3.1,4.1,7.5,SE ,8,THICK   ,10.8,,big storm last evening/throughout night!,ELW ,9/25/2009,,,4688,
2008,2009-02-07,08:10:00,,16,12,19,0.8,1,1.8,S  ,2,MED     ,0,,,ELW ,9/25/2009,,,4689,
2008,2009-02-08,07:10:00,,14,13,19,2.6,4.6,5.1,SSW,6,THIN    ,0,0,,ELW ,9/25/2009,,,4690,
2008,2009-02-09,07:00:00,,18,14,22,2,3.6,4.6,SW ,0,,0,2,,ELW ,9/25/2009,,,4691,
2008,2009-02-10,06:30:00,,17,16,37,1.7,3.4,5.2,SW ,4,THIN    ,0,2,,ELW ,9/25/2009,,,4692,
2008,2009-02-11,07:00:00,,14,14,24,2,3.4,5,SW ,4,THIN    ,0,,,ELW ,9/25/2009,,,4693,
2008,2009-02-12,07:00:00,,19,13,27,3.9,5.1,8.6,SW ,1,THIN    ,0,,,ELW ,9/25/2009,,,4694,
2008,2009-02-13,06:40:00,,23,19,39,2.5,4.6,6.4,SW ,7,MED     ,0,,,ELW ,9/25/2009,,,4695,
2008,2009-02-14,07:50:00,,23,18,33,3.4,4.9,9.7,WSW,5,MED     ,0,,,ELW ,9/25/2009,,,4696,
2008,2009-02-15,06:40:00,,22,20,38,0.2,0.3,0.5,WSW,5,MED     ,0,,,ELW ,9/25/2009,,,4697,
2008,2009-02-16,07:10:00,,16,16,30,2.4,3.6,5.7,W  ,0,,0.6,,,ELW ,9/25/2009,,,4698,
2008,2009-02-17,06:40:00,,20,16,26,1.8,2.3,5,N  ,1,THIN    ,0,0,,ELW ,9/25/2009,,,4699,
2008,2009-02-18,07:20:00,,23,19,38,2,3.1,5.7,WNW,7,MED     ,0,0,,ELW ,9/25/2009,,,4700,
2008,2009-02-19,07:40:00,,19,17,31,1.2,1.6,1.8,SW ,2,MED     ,0,,,ELW ,9/25/2009,,,4701,
2008,2009-02-20,06:40:00,,11,10,29,0.6,1.3,1.7,SW ,1,THIN    ,0,,,ELW ,9/25/2009,,,4702,
2008,2009-02-21,07:20:00,,14,11,25,0.3,0.6,1.5,SW ,1,THIN    ,0,,,ELW ,9/25/2009,,,4703,
